attendance_id,employee_id,year,month,working_days,days_present,days_absent,days_wfh,overtime_hours
81660,2950,2022,7,21,20,1,8,1.7
81661,2950,2022,8,23,21,2,6,0.0
81662,2950,2022,9,22,22,0,8,7.9
81663,2950,2022,10,21,21,0,3,6.1
81664,2950,2022,11,22,20,2,9,0.1
81665,2950,2022,12,22,20,2,3,1.7
81666,2950,2023,1,22,22,0,1,8.8
81667,2950,2023,2,20,19,1,6,9.8
81668,2950,2023,3,23,21,2,6,7.6
81669,2950,2023,4,20,19,1,10,5.2
81670,2950,2023,5,23,23,0,5,0.5
81671,2950,2023,6,22,22,0,5,11.9
81672,2950,2023,7,21,21,0,10,3.8
81673,2950,2023,8,23,22,1,6,7.4
81674,2950,2023,9,21,21,0,7,1.7
81675,2950,2023,10,22,21,1,9,8.5
81676,2950,2023,11,22,22,0,4,0.3
81677,2950,2023,12,21,20,1,0,9.1
81678,2950,2024,1,23,23,0,3,4.5
81679,2950,2024,2,21,21,0,10,9.1
81680,2950,2024,3,21,20,1,4,3.0
81681,2950,2024,4,22,20,2,0,8.8
81682,2950,2024,5,23,22,1,3,7.1
81683,2950,2024,6,20,19,1,7,8.9
81684,2950,2024,7,23,21,2,2,0.6
81685,2950,2024,8,22,21,1,10,1.1
81686,2950,2024,9,21,20,1,8,7.1
81687,2950,2024,10,23,23,0,6,2.6
81688,2950,2024,11,21,20,1,7,4.2
81689,2950,2024,12,22,22,0,2,8.3
81690,2951,2021,9,22,21,1,8,2.8
81691,2951,2021,10,21,20,1,4,9.7
81692,2951,2021,11,22,21,1,5,3.9
81693,2951,2021,12,23,21,2,3,4.8
81694,2951,2022,1,21,21,0,9,9.2
81695,2951,2022,2,20,19,1,7,0.6
81696,2951,2022,3,23,22,1,4,9.4
81697,2951,2022,4,21,19,2,8,10.6
81698,2951,2022,5,22,20,2,4,2.9
81699,2951,2022,6,22,20,2,10,11.5
81700,2951,2022,7,21,19,2,7,10.0
81701,2951,2022,8,23,22,1,10,6.5
81702,2951,2022,9,22,21,1,7,1.9
81703,2951,2022,10,21,21,0,6,1.3
81704,2951,2022,11,22,22,0,4,9.2
81705,2951,2022,12,22,21,1,9,11.2
81706,2951,2023,1,22,20,2,0,2.3
81707,2951,2023,2,20,19,1,0,7.7
81708,2951,2023,3,23,21,2,8,9.5
81709,2951,2023,4,20,19,1,8,4.0
81710,2951,2023,5,23,21,2,3,3.3
81711,2951,2023,6,22,20,2,5,0.2
81712,2951,2023,7,21,20,1,2,9.6
81713,2951,2023,8,23,23,0,2,5.9
81714,2951,2023,9,21,19,2,4,11.8
81715,2951,2023,10,22,21,1,3,6.5
81716,2951,2023,11,22,20,2,0,9.4
81717,2951,2023,12,21,19,2,1,11.9
81718,2951,2024,1,23,23,0,10,6.7
81719,2951,2024,2,21,19,2,6,4.3
81720,2951,2024,3,21,21,0,3,8.4
81721,2951,2024,4,22,22,0,10,0.3
81722,2951,2024,5,23,23,0,4,10.1
81723,2951,2024,6,20,18,2,5,3.1
81724,2951,2024,7,23,21,2,3,7.9
81725,2951,2024,8,22,22,0,9,4.8
81726,2951,2024,9,21,20,1,10,10.1
81727,2951,2024,10,23,22,1,0,7.6
81728,2951,2024,11,21,21,0,3,9.7
81729,2951,2024,12,22,20,2,3,5.5
81730,2952,2020,1,23,22,1,0,7.2
81731,2952,2020,2,20,18,2,9,9.4
81732,2952,2020,3,22,22,0,9,10.2
81733,2952,2020,4,22,20,2,9,2.0
81734,2952,2020,5,21,21,0,5,3.3
81735,2952,2020,6,22,20,2,4,3.8
81736,2952,2020,7,23,21,2,4,5.1
81737,2952,2020,8,21,20,1,9,6.3
81738,2952,2020,9,22,20,2,5,9.3
81739,2952,2020,10,22,20,2,7,8.4
81740,2952,2020,11,21,20,1,3,10.7
81741,2952,2020,12,23,22,1,0,10.7
81742,2952,2021,1,21,21,0,5,2.7
81743,2952,2021,2,20,19,1,9,11.6
81744,2952,2021,3,23,22,1,10,1.1
81745,2952,2021,4,22,20,2,9,8.8
81746,2952,2021,5,21,19,2,8,10.1
81747,2952,2021,6,22,20,2,2,7.1
81748,2952,2021,7,22,20,2,4,0.1
81749,2952,2021,8,22,22,0,7,5.9
81750,2952,2021,9,22,21,1,4,9.3
81751,2952,2021,10,21,20,1,6,10.6
81752,2952,2021,11,22,21,1,8,9.2
81753,2952,2021,12,23,21,2,6,10.9
81754,2952,2022,1,21,19,2,2,6.9
81755,2952,2022,2,20,18,2,3,2.3
81756,2952,2022,3,23,23,0,8,8.6
81757,2952,2022,4,21,21,0,4,3.9
81758,2952,2022,5,22,22,0,2,1.4
81759,2952,2022,6,22,20,2,10,9.5
81760,2952,2022,7,21,21,0,3,2.7
81761,2952,2022,8,23,23,0,4,11.2
81762,2952,2022,9,22,21,1,1,6.3
81763,2952,2022,10,21,21,0,8,4.9
81764,2952,2022,11,22,20,2,2,1.4
81765,2952,2022,12,22,20,2,8,7.3
81766,2952,2023,1,22,22,0,4,1.0
81767,2952,2023,2,20,19,1,0,1.8
81768,2952,2023,3,23,21,2,5,8.6
81769,2952,2023,4,20,18,2,4,0.7
81770,2952,2023,5,23,23,0,3,8.3
81771,2952,2023,6,22,20,2,6,3.7
81772,2952,2023,7,21,21,0,1,1.6
81773,2952,2023,8,23,23,0,3,3.8
81774,2952,2023,9,21,20,1,0,11.8
81775,2952,2023,10,22,22,0,6,3.8
81776,2952,2023,11,22,21,1,2,4.2
81777,2952,2023,12,21,19,2,8,5.9
81778,2952,2024,1,23,22,1,1,2.1
81779,2952,2024,2,21,19,2,8,7.0
81780,2952,2024,3,21,19,2,10,0.9
81781,2952,2024,4,22,21,1,8,0.7
81782,2952,2024,5,23,22,1,4,3.2
81783,2952,2024,6,20,19,1,3,6.3
81784,2952,2024,7,23,21,2,4,5.5
81785,2952,2024,8,22,21,1,1,11.1
81786,2952,2024,9,21,21,0,2,0.8
81787,2952,2024,10,23,22,1,5,5.3
81788,2952,2024,11,21,19,2,10,6.8
81789,2952,2024,12,22,22,0,8,5.0
81790,2953,2020,1,23,21,2,7,5.5
81791,2953,2020,2,20,18,2,3,2.7
81792,2953,2020,3,22,20,2,4,7.5
81793,2953,2020,4,22,20,2,10,10.8
81794,2953,2020,5,21,21,0,6,7.8
81795,2953,2020,6,22,21,1,6,7.4
81796,2953,2020,7,23,22,1,1,9.1
81797,2953,2020,8,21,20,1,3,5.5
81798,2953,2020,9,22,21,1,3,6.8
81799,2953,2020,10,22,20,2,0,7.2
81800,2953,2020,11,21,19,2,0,8.4
81801,2953,2020,12,23,23,0,9,1.1
81802,2953,2021,1,21,20,1,3,1.5
81803,2953,2021,2,20,20,0,1,11.4
81804,2953,2021,3,23,22,1,1,4.6
81805,2953,2021,4,22,20,2,5,1.0
81806,2953,2021,5,21,20,1,9,1.3
81807,2953,2021,6,22,20,2,10,9.1
81808,2953,2021,7,22,21,1,8,10.8
81809,2953,2021,8,22,20,2,9,10.8
81810,2953,2021,9,22,20,2,2,2.3
81811,2953,2021,10,21,20,1,9,10.1
81812,2953,2021,11,22,20,2,5,7.2
81813,2953,2021,12,23,23,0,4,8.9
81814,2953,2022,1,21,20,1,5,4.5
81815,2953,2022,2,20,18,2,7,7.2
81816,2953,2022,3,23,22,1,7,9.6
81817,2953,2022,4,21,19,2,7,3.6
81818,2953,2022,5,22,22,0,5,7.5
81819,2953,2022,6,22,20,2,7,6.7
81820,2953,2022,7,21,21,0,2,0.3
81821,2953,2022,8,23,21,2,10,11.7
81822,2953,2022,9,22,22,0,10,9.0
81823,2953,2022,10,21,19,2,5,5.0
81824,2953,2022,11,22,22,0,8,5.7
81825,2953,2022,12,22,21,1,2,9.8
81826,2953,2023,1,22,22,0,2,9.9
81827,2953,2023,2,20,19,1,8,9.4
81828,2953,2023,3,23,22,1,3,4.6
81829,2953,2023,4,20,20,0,10,3.8
81830,2953,2023,5,23,21,2,2,6.0
81831,2954,2020,1,23,22,1,0,5.3
81832,2954,2020,2,20,20,0,1,11.2
81833,2954,2020,3,22,22,0,7,8.6
81834,2954,2020,4,22,22,0,1,9.6
81835,2954,2020,5,21,20,1,8,4.7
81836,2954,2020,6,22,21,1,0,1.6
81837,2954,2020,7,23,21,2,2,3.8
81838,2954,2020,8,21,19,2,6,1.7
81839,2954,2020,9,22,21,1,3,3.0
81840,2954,2020,10,22,21,1,3,4.6
81841,2954,2020,11,21,20,1,6,7.6
81842,2954,2020,12,23,23,0,2,2.9
81843,2954,2021,1,21,20,1,3,10.9
81844,2954,2021,2,20,18,2,3,3.9
81845,2954,2021,3,23,21,2,10,7.7
81846,2954,2021,4,22,21,1,5,1.6
81847,2954,2021,5,21,21,0,4,7.9
81848,2954,2021,6,22,22,0,9,9.5
81849,2954,2021,7,22,21,1,4,8.9
81850,2954,2021,8,22,22,0,10,3.0
81851,2954,2021,9,22,21,1,2,5.8
81852,2954,2021,10,21,20,1,2,10.1
81853,2954,2021,11,22,20,2,1,6.7
81854,2954,2021,12,23,21,2,0,2.7
81855,2954,2022,1,21,21,0,6,0.1
81856,2954,2022,2,20,20,0,7,11.7
81857,2954,2022,3,23,22,1,8,6.7
81858,2954,2022,4,21,20,1,2,4.9
81859,2954,2022,5,22,22,0,1,1.0
81860,2954,2022,6,22,22,0,5,4.0
81861,2954,2022,7,21,20,1,4,5.9
81862,2954,2022,8,23,23,0,0,1.3
81863,2954,2022,9,22,20,2,7,1.1
81864,2954,2022,10,21,20,1,6,7.0
81865,2954,2022,11,22,20,2,2,4.5
81866,2954,2022,12,22,22,0,7,3.0
81867,2954,2023,1,22,22,0,9,3.2
81868,2954,2023,2,20,19,1,8,1.3
81869,2954,2023,3,23,22,1,7,6.4
81870,2954,2023,4,20,18,2,5,10.5
81871,2954,2023,5,23,22,1,4,8.4
81872,2954,2023,6,22,20,2,3,10.4
81873,2954,2023,7,21,20,1,2,3.4
81874,2954,2023,8,23,23,0,5,9.5
81875,2954,2023,9,21,21,0,3,10.9
81876,2954,2023,10,22,20,2,6,1.6
81877,2954,2023,11,22,22,0,8,4.6
81878,2954,2023,12,21,21,0,2,7.0
81879,2954,2024,1,23,21,2,6,2.8
81880,2954,2024,2,21,19,2,7,8.0
81881,2954,2024,3,21,20,1,10,1.5
81882,2954,2024,4,22,20,2,1,5.4
81883,2954,2024,5,23,22,1,4,0.9
81884,2954,2024,6,20,18,2,6,1.0
81885,2954,2024,7,23,21,2,0,8.9
81886,2954,2024,8,22,22,0,7,2.3
81887,2954,2024,9,21,19,2,3,4.8
81888,2954,2024,10,23,23,0,4,2.7
81889,2954,2024,11,21,21,0,9,0.6
81890,2954,2024,12,22,21,1,6,4.0
81891,2955,2020,3,22,20,2,4,10.3
81892,2955,2020,4,22,20,2,5,6.1
81893,2955,2020,5,21,21,0,10,7.4
81894,2955,2020,6,22,20,2,3,2.1
81895,2955,2020,7,23,22,1,10,11.4
81896,2955,2020,8,21,21,0,5,3.5
81897,2955,2020,9,22,22,0,8,5.0
81898,2955,2020,10,22,22,0,0,7.6
81899,2956,2022,8,23,22,1,1,9.3
81900,2956,2022,9,22,20,2,3,2.5
81901,2956,2022,10,21,21,0,3,11.9
81902,2956,2022,11,22,20,2,10,3.6
81903,2956,2022,12,22,21,1,8,10.9
81904,2956,2023,1,22,22,0,1,10.4
81905,2956,2023,2,20,19,1,9,11.4
81906,2956,2023,3,23,22,1,7,0.7
81907,2956,2023,4,20,20,0,6,3.3
81908,2956,2023,5,23,23,0,0,3.1
81909,2956,2023,6,22,20,2,0,7.8
81910,2956,2023,7,21,19,2,6,1.0
81911,2956,2023,8,23,21,2,5,0.3
81912,2956,2023,9,21,21,0,10,7.1
81913,2956,2023,10,22,21,1,5,9.5
81914,2956,2023,11,22,22,0,0,6.1
81915,2956,2023,12,21,20,1,4,7.2
81916,2956,2024,1,23,21,2,2,4.0
81917,2956,2024,2,21,20,1,5,3.7
81918,2956,2024,3,21,20,1,6,7.1
81919,2956,2024,4,22,20,2,0,2.2
81920,2956,2024,5,23,22,1,3,2.6
81921,2956,2024,6,20,20,0,6,7.6
81922,2956,2024,7,23,23,0,6,7.4
81923,2956,2024,8,22,20,2,6,4.1
81924,2956,2024,9,21,20,1,8,8.1
81925,2956,2024,10,23,23,0,1,11.8
81926,2956,2024,11,21,20,1,5,4.0
81927,2956,2024,12,22,21,1,10,4.4
81928,2957,2020,1,23,23,0,0,1.4
81929,2957,2020,2,20,18,2,8,6.7
81930,2957,2020,3,22,21,1,10,2.6
81931,2957,2020,4,22,22,0,8,3.6
81932,2957,2020,5,21,19,2,2,11.2
81933,2957,2020,6,22,22,0,6,3.8
81934,2957,2020,7,23,23,0,4,4.4
81935,2957,2020,8,21,19,2,6,0.5
81936,2957,2020,9,22,21,1,0,0.3
81937,2957,2020,10,22,20,2,1,11.6
81938,2957,2020,11,21,20,1,10,6.3
81939,2957,2020,12,23,23,0,1,10.7
81940,2957,2021,1,21,19,2,7,3.7
81941,2957,2021,2,20,19,1,5,7.3
81942,2957,2021,3,23,23,0,2,8.3
81943,2957,2021,4,22,22,0,9,9.0
81944,2957,2021,5,21,20,1,3,8.0
81945,2957,2021,6,22,20,2,8,8.1
81946,2957,2021,7,22,20,2,8,1.1
81947,2957,2021,8,22,20,2,1,0.3
81948,2957,2021,9,22,22,0,1,5.3
81949,2957,2021,10,21,20,1,7,5.7
81950,2957,2021,11,22,22,0,8,5.5
81951,2957,2021,12,23,22,1,0,9.4
81952,2957,2022,1,21,20,1,8,11.0
81953,2957,2022,2,20,19,1,8,7.8
81954,2957,2022,3,23,23,0,4,3.6
81955,2957,2022,4,21,21,0,4,11.3
81956,2957,2022,5,22,20,2,9,1.2
81957,2957,2022,6,22,20,2,10,11.8
81958,2957,2022,7,21,19,2,3,7.5
81959,2957,2022,8,23,23,0,1,0.8
81960,2957,2022,9,22,20,2,4,11.4
81961,2957,2022,10,21,20,1,7,2.9
81962,2957,2022,11,22,20,2,4,6.9
81963,2957,2022,12,22,20,2,9,4.6
81964,2957,2023,1,22,22,0,2,9.9
81965,2957,2023,2,20,18,2,4,5.8
81966,2957,2023,3,23,22,1,1,6.4
81967,2957,2023,4,20,19,1,2,10.3
81968,2957,2023,5,23,21,2,2,10.9
81969,2957,2023,6,22,20,2,2,5.8
81970,2957,2023,7,21,19,2,9,8.6
81971,2957,2023,8,23,22,1,8,11.6
81972,2957,2023,9,21,20,1,2,9.5
81973,2957,2023,10,22,22,0,6,9.4
81974,2957,2023,11,22,22,0,8,10.5
81975,2957,2023,12,21,19,2,0,3.4
81976,2957,2024,1,23,21,2,1,4.0
81977,2957,2024,2,21,21,0,8,11.2
81978,2957,2024,3,21,21,0,1,7.0
81979,2957,2024,4,22,20,2,3,6.0
81980,2957,2024,5,23,23,0,8,5.5
81981,2957,2024,6,20,18,2,3,6.5
81982,2957,2024,7,23,22,1,10,3.4
81983,2957,2024,8,22,22,0,10,8.6
81984,2957,2024,9,21,21,0,1,5.2
81985,2957,2024,10,23,21,2,6,8.8
81986,2957,2024,11,21,20,1,6,6.7
81987,2957,2024,12,22,21,1,4,2.1
81988,2958,2020,1,23,23,0,10,7.2
81989,2958,2020,2,20,19,1,5,3.2
81990,2958,2020,3,22,20,2,10,2.5
81991,2958,2020,4,22,20,2,2,3.9
81992,2958,2020,5,21,21,0,1,6.8
81993,2958,2020,6,22,22,0,8,6.6
81994,2958,2020,7,23,22,1,3,6.8
81995,2958,2020,8,21,20,1,2,6.1
81996,2958,2020,9,22,22,0,1,1.0
81997,2958,2020,10,22,20,2,1,1.5
81998,2958,2020,11,21,21,0,6,9.8
81999,2958,2020,12,23,23,0,4,7.7
82000,2958,2021,1,21,19,2,3,6.1
82001,2958,2021,2,20,20,0,6,9.8
82002,2958,2021,3,23,23,0,7,5.9
82003,2958,2021,4,22,21,1,4,1.0
82004,2958,2021,5,21,19,2,1,5.8
82005,2958,2021,6,22,22,0,1,1.9
82006,2958,2021,7,22,21,1,1,2.9
82007,2958,2021,8,22,20,2,6,10.6
82008,2958,2021,9,22,20,2,7,2.9
82009,2958,2021,10,21,20,1,1,5.4
82010,2958,2021,11,22,21,1,8,11.3
82011,2958,2021,12,23,22,1,6,3.4
82012,2958,2022,1,21,19,2,5,6.9
82013,2958,2022,2,20,18,2,3,9.9
82014,2958,2022,3,23,22,1,5,2.5
82015,2958,2022,4,21,19,2,1,1.5
82016,2958,2022,5,22,21,1,1,2.3
82017,2958,2022,6,22,20,2,8,0.3
82018,2958,2022,7,21,21,0,3,7.0
82019,2958,2022,8,23,22,1,8,1.7
82020,2958,2022,9,22,20,2,8,6.1
82021,2958,2022,10,21,20,1,0,6.0
82022,2958,2022,11,22,20,2,7,11.5
82023,2958,2022,12,22,20,2,4,8.9
82024,2958,2023,1,22,20,2,5,9.6
82025,2958,2023,2,20,20,0,0,11.3
82026,2958,2023,3,23,23,0,2,8.3
82027,2958,2023,4,20,18,2,6,3.4
82028,2958,2023,5,23,22,1,1,8.9
82029,2958,2023,6,22,20,2,0,9.4
82030,2958,2023,7,21,21,0,1,1.7
82031,2958,2023,8,23,22,1,2,8.8
82032,2958,2023,9,21,20,1,10,4.6
82033,2958,2023,10,22,21,1,0,11.1
82034,2958,2023,11,22,21,1,7,0.9
82035,2958,2023,12,21,21,0,1,0.8
82036,2958,2024,1,23,22,1,9,1.7
82037,2958,2024,2,21,19,2,3,5.7
82038,2958,2024,3,21,21,0,5,9.6
82039,2958,2024,4,22,20,2,2,10.1
82040,2958,2024,5,23,21,2,9,5.8
82041,2958,2024,6,20,19,1,4,9.8
82042,2958,2024,7,23,22,1,6,2.7
82043,2958,2024,8,22,22,0,1,0.1
82044,2958,2024,9,21,20,1,7,6.5
82045,2958,2024,10,23,21,2,4,8.5
82046,2958,2024,11,21,20,1,1,6.5
82047,2958,2024,12,22,20,2,0,8.3
82048,2959,2020,1,23,22,1,1,9.1
82049,2959,2020,2,20,19,1,10,4.2
82050,2959,2020,3,22,20,2,2,6.8
82051,2959,2020,4,22,20,2,3,6.4
82052,2959,2020,5,21,21,0,2,0.4
82053,2959,2020,6,22,22,0,3,3.1
82054,2959,2020,7,23,23,0,2,7.5
82055,2959,2020,8,21,21,0,8,8.0
82056,2959,2020,9,22,21,1,9,3.9
82057,2959,2020,10,22,21,1,2,7.4
82058,2959,2020,11,21,19,2,10,4.8
82059,2959,2020,12,23,21,2,0,10.1
82060,2959,2021,1,21,19,2,0,2.7
82061,2959,2021,2,20,20,0,6,9.6
82062,2959,2021,3,23,23,0,4,1.2
82063,2959,2021,4,22,22,0,7,9.1
82064,2959,2021,5,21,20,1,8,3.3
82065,2959,2021,6,22,22,0,1,7.9
82066,2959,2021,7,22,21,1,8,8.7
82067,2959,2021,8,22,20,2,7,7.0
82068,2959,2021,9,22,21,1,3,10.9
82069,2959,2021,10,21,21,0,8,10.2
82070,2959,2021,11,22,22,0,5,0.1
82071,2959,2021,12,23,23,0,5,3.2
82072,2959,2022,1,21,21,0,1,10.0
82073,2959,2022,2,20,19,1,4,6.6
82074,2959,2022,3,23,23,0,1,6.5
82075,2959,2022,4,21,19,2,9,9.8
82076,2959,2022,5,22,21,1,6,11.8
82077,2959,2022,6,22,21,1,3,0.3
82078,2959,2022,7,21,21,0,10,4.8
82079,2959,2022,8,23,23,0,5,6.8
82080,2959,2022,9,22,21,1,10,3.0
82081,2959,2022,10,21,21,0,4,4.4
82082,2959,2022,11,22,20,2,7,2.2
82083,2959,2022,12,22,21,1,3,6.0
82084,2959,2023,1,22,21,1,8,10.1
82085,2959,2023,2,20,19,1,10,4.3
82086,2959,2023,3,23,23,0,9,1.0
82087,2959,2023,4,20,18,2,10,8.8
82088,2959,2023,5,23,21,2,4,4.4
82089,2959,2023,6,22,20,2,0,3.0
82090,2959,2023,7,21,20,1,8,0.1
82091,2959,2023,8,23,23,0,0,0.3
82092,2959,2023,9,21,21,0,4,1.6
82093,2959,2023,10,22,22,0,1,8.2
82094,2959,2023,11,22,22,0,4,10.9
82095,2959,2023,12,21,21,0,7,2.1
82096,2959,2024,1,23,22,1,5,9.5
82097,2959,2024,2,21,21,0,8,6.8
82098,2959,2024,3,21,20,1,2,2.0
82099,2959,2024,4,22,20,2,5,6.8
82100,2959,2024,5,23,23,0,2,9.2
82101,2959,2024,6,20,20,0,10,9.5
82102,2959,2024,7,23,21,2,9,8.9
82103,2959,2024,8,22,22,0,10,1.8
82104,2959,2024,9,21,20,1,1,6.4
82105,2959,2024,10,23,21,2,0,4.9
82106,2959,2024,11,21,21,0,8,6.1
82107,2959,2024,12,22,22,0,6,0.6
82108,2960,2022,6,22,22,0,0,1.5
82109,2960,2022,7,21,21,0,5,7.4
82110,2960,2022,8,23,22,1,9,6.6
82111,2960,2022,9,22,21,1,3,1.0
82112,2960,2022,10,21,19,2,8,11.5
82113,2960,2022,11,22,22,0,8,2.7
82114,2960,2022,12,22,20,2,10,5.9
82115,2960,2023,1,22,22,0,5,0.8
82116,2960,2023,2,20,20,0,10,9.0
82117,2960,2023,3,23,22,1,0,2.6
82118,2960,2023,4,20,18,2,9,2.1
82119,2960,2023,5,23,22,1,6,4.1
82120,2960,2023,6,22,22,0,9,1.2
82121,2960,2023,7,21,19,2,1,11.8
82122,2960,2023,8,23,22,1,4,10.5
82123,2960,2023,9,21,20,1,3,11.8
82124,2960,2023,10,22,20,2,5,8.3
82125,2960,2023,11,22,21,1,3,7.7
82126,2960,2023,12,21,21,0,8,3.3
82127,2960,2024,1,23,22,1,7,11.4
82128,2960,2024,2,21,21,0,9,5.1
82129,2960,2024,3,21,20,1,10,7.0
82130,2960,2024,4,22,22,0,5,8.4
82131,2960,2024,5,23,21,2,3,3.5
82132,2960,2024,6,20,20,0,1,5.1
82133,2960,2024,7,23,22,1,6,5.3
82134,2960,2024,8,22,21,1,5,11.6
82135,2960,2024,9,21,21,0,3,3.9
82136,2960,2024,10,23,21,2,6,10.7
82137,2960,2024,11,21,21,0,1,1.6
82138,2960,2024,12,22,20,2,2,6.3
82139,2961,2023,2,20,20,0,2,3.6
82140,2961,2023,3,23,22,1,6,5.0
82141,2961,2023,4,20,18,2,5,11.4
82142,2961,2023,5,23,23,0,7,8.9
82143,2961,2023,6,22,21,1,9,11.8
82144,2961,2023,7,21,21,0,5,6.8
82145,2961,2023,8,23,21,2,5,0.1
82146,2961,2023,9,21,21,0,0,5.4
82147,2961,2023,10,22,20,2,2,3.1
82148,2961,2023,11,22,20,2,1,0.6
82149,2961,2023,12,21,19,2,3,2.9
82150,2961,2024,1,23,21,2,6,6.1
82151,2961,2024,2,21,19,2,8,1.5
82152,2961,2024,3,21,20,1,5,10.2
82153,2961,2024,4,22,21,1,8,3.8
82154,2961,2024,5,23,22,1,0,7.8
82155,2961,2024,6,20,20,0,0,7.1
82156,2961,2024,7,23,21,2,9,11.5
82157,2961,2024,8,22,20,2,10,8.9
82158,2961,2024,9,21,19,2,0,11.7
82159,2961,2024,10,23,22,1,0,10.4
82160,2961,2024,11,21,21,0,0,7.5
82161,2961,2024,12,22,22,0,3,0.6
82162,2962,2021,3,23,21,2,6,6.9
82163,2962,2021,4,22,20,2,4,10.1
82164,2962,2021,5,21,19,2,10,0.7
82165,2962,2021,6,22,20,2,7,0.2
82166,2962,2021,7,22,20,2,1,8.9
82167,2962,2021,8,22,20,2,5,7.3
82168,2962,2021,9,22,20,2,10,1.0
82169,2962,2021,10,21,21,0,0,8.1
82170,2962,2021,11,22,22,0,9,1.5
82171,2962,2021,12,23,22,1,0,0.5
82172,2962,2022,1,21,19,2,6,3.3
82173,2962,2022,2,20,18,2,7,9.4
82174,2962,2022,3,23,21,2,3,5.1
82175,2962,2022,4,21,20,1,0,2.0
82176,2962,2022,5,22,21,1,9,9.7
82177,2962,2022,6,22,21,1,3,10.3
82178,2962,2022,7,21,19,2,9,1.1
82179,2962,2022,8,23,23,0,2,7.4
82180,2962,2022,9,22,22,0,10,0.5
82181,2962,2022,10,21,19,2,10,10.8
82182,2962,2022,11,22,21,1,5,2.5
82183,2962,2022,12,22,22,0,10,1.6
82184,2962,2023,1,22,21,1,1,11.0
82185,2962,2023,2,20,20,0,1,8.2
82186,2962,2023,3,23,21,2,4,6.4
82187,2962,2023,4,20,18,2,7,6.5
82188,2962,2023,5,23,23,0,10,7.2
82189,2962,2023,6,22,21,1,5,3.5
82190,2962,2023,7,21,20,1,0,0.2
82191,2962,2023,8,23,21,2,1,7.3
82192,2962,2023,9,21,20,1,7,4.0
82193,2962,2023,10,22,21,1,6,3.0
82194,2962,2023,11,22,22,0,6,5.6
82195,2962,2023,12,21,20,1,4,4.0
82196,2962,2024,1,23,23,0,2,0.2
82197,2962,2024,2,21,21,0,10,10.6
82198,2962,2024,3,21,20,1,9,10.6
82199,2962,2024,4,22,22,0,10,6.2
82200,2962,2024,5,23,21,2,6,11.9
82201,2962,2024,6,20,18,2,6,11.3
82202,2962,2024,7,23,22,1,5,11.8
82203,2962,2024,8,22,20,2,4,3.5
82204,2962,2024,9,21,20,1,3,7.5
82205,2962,2024,10,23,22,1,9,7.7
82206,2962,2024,11,21,20,1,4,0.7
82207,2962,2024,12,22,22,0,1,7.5
82208,2963,2024,7,23,22,1,7,4.3
82209,2963,2024,8,22,22,0,6,5.3
82210,2963,2024,9,21,19,2,6,5.7
82211,2963,2024,10,23,21,2,8,9.9
82212,2963,2024,11,21,19,2,1,11.0
82213,2963,2024,12,22,22,0,4,9.5
82214,2964,2020,1,23,22,1,5,0.7
82215,2964,2020,2,20,20,0,7,11.0
82216,2964,2020,3,22,22,0,10,8.8
82217,2964,2020,4,22,21,1,4,7.7
82218,2964,2020,5,21,21,0,0,4.2
82219,2964,2020,6,22,20,2,9,8.7
82220,2964,2020,7,23,21,2,8,9.0
82221,2964,2020,8,21,21,0,9,10.2
82222,2964,2020,9,22,21,1,10,2.4
82223,2964,2020,10,22,21,1,2,4.6
82224,2964,2020,11,21,20,1,9,1.1
82225,2964,2020,12,23,23,0,8,3.7
82226,2964,2021,1,21,19,2,0,11.5
82227,2964,2021,2,20,19,1,10,1.8
82228,2964,2021,3,23,21,2,9,11.0
82229,2964,2021,4,22,21,1,8,0.6
82230,2964,2021,5,21,20,1,0,11.7
82231,2964,2021,6,22,20,2,3,0.8
82232,2964,2021,7,22,22,0,0,5.4
82233,2964,2021,8,22,22,0,7,11.5
82234,2964,2021,9,22,22,0,10,8.1
82235,2964,2021,10,21,21,0,6,4.0
82236,2964,2021,11,22,22,0,6,10.9
82237,2964,2021,12,23,23,0,6,8.6
82238,2964,2022,1,21,21,0,10,3.5
82239,2964,2022,2,20,19,1,3,0.6
82240,2964,2022,3,23,23,0,9,2.0
82241,2964,2022,4,21,21,0,2,10.5
82242,2964,2022,5,22,21,1,0,1.2
82243,2964,2022,6,22,22,0,10,0.1
82244,2964,2022,7,21,19,2,3,0.5
82245,2964,2022,8,23,22,1,0,2.2
82246,2964,2022,9,22,20,2,6,6.0
82247,2964,2022,10,21,19,2,8,8.3
82248,2964,2022,11,22,20,2,9,2.3
82249,2964,2022,12,22,21,1,8,1.3
82250,2964,2023,1,22,21,1,8,10.5
82251,2964,2023,2,20,20,0,1,4.3
82252,2964,2023,3,23,21,2,5,1.7
82253,2964,2023,4,20,18,2,4,9.4
82254,2964,2023,5,23,23,0,2,10.1
82255,2964,2023,6,22,22,0,5,5.3
82256,2964,2023,7,21,20,1,10,2.0
82257,2964,2023,8,23,23,0,8,2.3
82258,2964,2023,9,21,20,1,3,1.8
82259,2964,2023,10,22,20,2,0,7.5
82260,2964,2023,11,22,22,0,9,7.7
82261,2964,2023,12,21,19,2,2,2.7
82262,2964,2024,1,23,22,1,9,1.3
82263,2964,2024,2,21,21,0,1,4.0
82264,2964,2024,3,21,21,0,1,7.3
82265,2964,2024,4,22,20,2,5,11.4
