history_id,employee_id,job_id,department_id,location_id,salary,start_date,end_date,change_reason
4366,2840,50,29,5,63000,2024-08-11,,Manager Request
4367,2841,50,30,14,51700,2021-04-27,2024-01-15,New Hire
4368,2841,50,30,14,54600,2024-01-15,,Performance Based
4369,2842,45,24,13,74400,2019-06-11,2024-04-15,New Hire
4370,2842,45,24,13,77500,2024-04-15,,Performance Based
4371,2843,45,23,15,78700,2018-12-23,2024-10-10,New Hire
4372,2843,45,23,15,86200,2024-10-10,,New Hire
4373,2844,4,1,3,175700,2023-12-30,,New Hire
4374,2845,15,4,1,103000,2020-11-22,2022-04-14,New Hire
4375,2845,15,4,1,100900,2022-04-14,2023-12-27,Promotion
4376,2845,15,4,1,107600,2023-12-27,,Department Restructure
4377,2846,29,14,2,70500,2020-08-26,2022-08-07,New Hire
4378,2846,29,14,2,66800,2022-08-07,2024-07-01,Manager Request
4379,2846,29,14,2,55100,2024-07-01,,Performance Based
4380,2847,45,24,1,85700,2020-04-14,2021-12-28,New Hire
4381,2847,45,24,1,80500,2021-12-28,2023-01-03,Department Restructure
4382,2847,45,24,1,87200,2023-01-03,,Promotion
4383,2848,24,11,7,84400,2023-08-06,,New Hire
4384,2849,50,30,1,63000,2024-01-09,,New Hire
4385,2850,21,6,11,158100,2015-08-14,2021-09-08,New Hire
4386,2850,20,6,11,113700,2021-09-08,2024-10-21,Performance Based
4387,2850,19,6,11,94900,2024-10-21,,Lateral Move
4388,2851,42,22,12,51500,2016-01-03,2023-06-05,New Hire
4389,2851,42,22,12,51400,2023-06-05,2024-09-13,Department Restructure
4390,2851,43,22,12,169700,2024-09-13,,Promotion
4391,2852,29,17,3,56300,2019-01-18,2023-01-12,New Hire
4392,2852,29,17,3,66600,2023-01-12,2024-05-14,Promotion
4393,2852,30,17,3,112900,2024-05-14,,Manager Request
4394,2853,16,5,3,138500,2015-07-31,2021-08-25,New Hire
4395,2853,17,5,3,163300,2021-08-25,2023-09-08,Lateral Move
4396,2853,17,5,3,160600,2023-09-08,,New Hire
4397,2854,49,28,13,85900,2016-03-02,2017-12-22,New Hire
4398,2854,50,28,13,63100,2017-12-22,2022-07-20,Performance Based
4399,2854,49,28,13,71700,2022-07-20,2024-04-07,Promotion
4400,2854,49,28,13,91800,2024-04-07,,Lateral Move
4401,2855,23,11,12,53100,2019-06-14,2023-07-13,New Hire
4402,2855,25,11,12,112500,2023-07-13,2024-07-16,Promotion
4403,2855,25,11,12,122200,2024-07-16,,Promotion
4404,2856,47,27,13,147800,2019-01-01,,New Hire
4405,2857,18,6,14,70400,2024-02-16,,New Hire
4406,2858,45,24,14,68600,2023-10-26,,New Hire
4407,2859,23,13,1,48000,2015-12-03,,New Hire
4408,2860,24,12,4,95200,2019-06-03,2023-09-01,New Hire
4409,2860,24,12,4,97100,2023-09-01,2024-11-01,New Hire
4410,2860,25,12,4,114200,2024-11-01,,New Hire
4411,2861,41,19,13,324500,2019-01-26,2023-05-05,New Hire
4412,2861,39,19,13,65200,2023-05-05,2024-12-30,Lateral Move
4413,2861,40,19,13,104600,2024-12-30,,Department Restructure
4414,2862,30,15,10,103700,2017-03-19,2024-08-22,New Hire
4415,2862,30,15,10,102200,2024-08-22,,Lateral Move
4416,2863,37,21,15,137000,2020-02-06,2024-09-11,New Hire
4417,2863,36,21,15,104200,2024-09-11,,Manager Request
4418,2864,17,5,11,155800,2019-08-15,2021-12-21,New Hire
4419,2864,16,5,11,128400,2021-12-21,2024-01-05,Manager Request
4420,2864,17,5,11,187200,2024-01-05,,Lateral Move
4421,2865,42,22,12,52500,2020-10-13,2024-02-03,New Hire
4422,2865,43,22,12,147300,2024-02-03,,Department Restructure
4423,2866,34,20,12,59800,2019-08-01,2023-09-03,New Hire
4424,2866,34,20,12,64200,2023-09-03,2024-10-02,Manager Request
4425,2866,35,20,12,95700,2024-10-02,,Lateral Move
4426,2867,43,22,5,143200,2017-04-07,2019-05-29,New Hire
4427,2867,42,22,5,62500,2019-05-29,2023-11-16,Manager Request
4428,2867,44,22,5,232900,2023-11-16,2024-12-14,Department Restructure
4429,2867,43,22,5,146900,2024-12-14,,Manager Request
4430,2868,25,12,14,97000,2020-12-21,2023-02-24,New Hire
4431,2868,25,12,14,121900,2023-02-24,2024-05-25,New Hire
4432,2868,24,12,14,78700,2024-05-25,,Manager Request
4433,2869,14,3,12,118300,2019-02-11,2023-05-04,New Hire
4434,2869,14,3,12,101400,2023-05-04,2024-09-11,Department Restructure
4435,2869,14,3,12,114500,2024-09-11,,Department Restructure
4436,2870,45,24,10,92500,2021-05-01,2024-12-26,New Hire
4437,2870,45,24,10,90400,2024-12-26,,Manager Request
4438,2871,45,9,10,88200,2022-02-20,,New Hire
4439,2872,27,13,5,156800,2020-08-25,2022-06-09,New Hire
4440,2872,27,13,5,160800,2022-06-09,2023-06-17,Performance Based
4441,2872,24,13,5,99300,2023-06-17,,Lateral Move
4442,2873,25,10,10,95800,2022-11-01,2024-07-05,New Hire
4443,2873,24,10,10,74500,2024-07-05,,Promotion
4444,2874,14,3,7,97400,2019-06-27,2022-03-02,New Hire
4445,2874,14,3,7,120400,2022-03-02,2023-07-26,Department Restructure
4446,2874,14,3,7,115500,2023-07-26,,Lateral Move
4447,2875,15,4,2,100600,2024-10-07,,New Hire
4448,2876,50,30,15,46100,2022-07-01,2023-11-10,New Hire
4449,2876,50,30,15,52400,2023-11-10,,Performance Based
4450,2877,15,4,4,135000,2018-06-23,2024-09-22,New Hire
4451,2877,15,4,4,116600,2024-09-22,,Promotion
4452,2878,15,4,6,101300,2022-04-02,2024-02-29,New Hire
4453,2878,15,4,6,100900,2024-02-29,,Promotion
4454,2879,15,4,3,116600,2021-03-02,2023-10-17,New Hire
4455,2879,15,4,3,101600,2023-10-17,,Promotion
4456,2880,45,24,15,78000,2020-09-05,2024-12-04,New Hire
4457,2880,45,24,15,68700,2024-12-04,,New Hire
4458,2881,29,16,9,67900,2016-11-05,2019-11-07,New Hire
4459,2881,32,16,9,68400,2019-11-07,2023-04-01,Manager Request
4460,2881,30,16,9,98600,2023-04-01,2024-10-02,New Hire
4461,2881,32,16,9,74500,2024-10-02,,New Hire
4462,2882,45,24,6,71700,2019-12-31,2021-08-02,New Hire
4463,2882,45,24,6,94800,2021-08-02,2023-02-06,New Hire
4464,2882,45,24,6,65200,2023-02-06,,New Hire
4465,2883,1,1,3,72000,2015-09-15,2017-07-22,New Hire
4466,2883,4,1,3,218400,2017-07-22,2020-07-02,Promotion
4467,2883,5,1,3,259000,2020-07-02,2023-10-12,New Hire
4468,2883,7,1,3,240800,2023-10-12,,Department Restructure
4469,2884,3,1,8,144600,2020-10-31,2022-12-01,New Hire
4470,2884,2,1,8,127300,2022-12-01,2024-04-06,Performance Based
4471,2884,4,1,8,171600,2024-04-06,,Performance Based
4472,2885,16,5,1,123900,2018-08-06,2021-11-04,New Hire
4473,2885,17,5,1,178800,2021-11-04,2024-11-19,Department Restructure
4474,2885,16,5,1,138000,2024-11-19,,Manager Request
4475,2886,45,23,8,88100,2017-06-14,2019-01-15,New Hire
4476,2886,45,23,8,84300,2019-01-15,2023-07-18,New Hire
4477,2886,45,23,8,69300,2023-07-18,2024-12-23,Department Restructure
4478,2886,45,23,8,88000,2024-12-23,,Manager Request
4479,2887,15,4,15,117000,2018-11-21,2023-04-22,New Hire
4480,2887,15,4,15,113800,2023-04-22,2024-10-05,Department Restructure
4481,2887,15,4,15,143800,2024-10-05,,Department Restructure
4482,2888,21,6,15,189200,2018-11-13,2019-12-05,New Hire
4483,2888,19,6,15,104300,2019-12-05,2024-11-05,Promotion
4484,2888,21,6,15,155500,2024-11-05,,New Hire
4485,2889,49,30,10,69500,2016-09-13,2023-07-29,New Hire
4486,2889,50,30,10,56700,2023-07-29,2024-10-04,New Hire
4487,2889,49,30,10,72000,2024-10-04,,New Hire
4488,2890,35,20,14,70100,2019-02-02,2021-06-26,New Hire
4489,2890,37,20,14,157800,2021-06-26,2024-10-09,Lateral Move
4490,2890,34,20,14,63800,2024-10-09,,Manager Request
4491,2891,16,5,15,129000,2015-12-27,2021-12-19,New Hire
4492,2891,16,5,15,122700,2021-12-19,2024-02-08,Department Restructure
4493,2891,17,5,15,160900,2024-02-08,,New Hire
4494,2892,29,17,14,62800,2020-08-05,2024-11-12,New Hire
4495,2892,29,17,14,71700,2024-11-12,,Lateral Move
4496,2893,15,4,9,122100,2016-10-04,2022-12-28,New Hire
4497,2893,15,4,9,140400,2022-12-28,2024-06-21,Lateral Move
4498,2893,15,4,9,142400,2024-06-21,,Lateral Move
4499,2894,35,18,12,98200,2024-08-23,,New Hire
4500,2895,19,9,4,99400,2018-08-25,2020-05-27,New Hire
4501,2895,45,9,4,92300,2020-05-27,2021-10-10,Promotion
4502,2895,45,9,4,81500,2021-10-10,2024-05-01,Promotion
4503,2895,19,9,4,99500,2024-05-01,,Lateral Move
4504,2896,18,6,11,75900,2023-06-21,,New Hire
4505,2897,45,23,6,70400,2018-12-23,2024-01-24,New Hire
4506,2897,45,23,6,69600,2024-01-24,,Manager Request
4507,2898,50,29,14,49800,2022-02-19,2024-06-15,New Hire
4508,2898,49,29,14,91800,2024-06-15,,New Hire
4509,2899,19,9,6,105500,2020-07-11,2022-06-26,New Hire
4510,2899,18,9,6,60300,2022-06-26,2024-05-16,New Hire
4511,2899,45,9,6,72600,2024-05-16,,Performance Based
4512,2900,46,25,7,116100,2018-08-23,2023-05-04,New Hire
4513,2900,47,25,7,170700,2023-05-04,2024-05-13,New Hire
4514,2900,47,25,7,161900,2024-05-13,,Manager Request
4515,2901,30,17,6,113200,2017-07-31,2021-11-14,New Hire
4516,2901,29,17,6,55800,2021-11-14,2022-12-11,Lateral Move
4517,2901,30,17,6,99400,2022-12-11,,New Hire
4518,2902,24,12,2,77500,2015-10-29,2022-02-04,New Hire
4519,2902,25,12,2,118000,2022-02-04,2024-04-08,Performance Based
4520,2902,24,12,2,91500,2024-04-08,,Promotion
4521,2903,14,3,11,112600,2022-07-24,2024-09-05,New Hire
4522,2903,14,3,11,108900,2024-09-05,,Lateral Move
4523,2904,39,19,13,74800,2020-01-25,2023-10-17,New Hire
4524,2904,40,19,13,119700,2023-10-17,2024-10-29,Lateral Move
4525,2904,39,19,13,71400,2024-10-29,,Lateral Move
4526,2905,18,9,2,70900,2016-10-14,2023-02-17,New Hire
4527,2905,19,9,2,103600,2023-02-17,2024-10-24,Promotion
4528,2905,19,9,2,100400,2024-10-24,,Department Restructure
4529,2906,17,5,10,148700,2017-04-10,2021-07-18,New Hire
4530,2906,16,5,10,112600,2021-07-18,2024-12-20,Performance Based
4531,2906,16,5,10,131800,2024-12-20,,Manager Request
4532,2907,36,21,15,120300,2021-05-12,2023-03-06,New Hire
4533,2907,36,21,15,113100,2023-03-06,,New Hire
4534,2908,35,20,12,75300,2022-04-28,2023-06-02,New Hire
4535,2908,36,20,12,114300,2023-06-02,,Department Restructure
4536,2909,37,20,11,149200,2019-09-22,2021-07-27,New Hire
4537,2909,34,20,11,53400,2021-07-27,2024-04-10,Department Restructure
4538,2909,34,20,11,52100,2024-04-10,,Department Restructure
4539,2910,24,10,9,73500,2016-01-15,2024-10-19,New Hire
4540,2910,25,10,9,105800,2024-10-19,,New Hire
4541,2911,24,11,1,77000,2016-08-19,2019-04-02,New Hire
4542,2911,24,11,1,86400,2019-04-02,2024-02-04,Department Restructure
4543,2911,25,11,1,101200,2024-02-04,,Performance Based
4544,2912,24,13,12,99800,2021-04-29,2023-04-30,New Hire
4545,2912,24,13,12,74100,2023-04-30,,Manager Request
4546,2913,37,18,10,137800,2018-06-24,2019-12-12,New Hire
4547,2913,36,18,10,114800,2019-12-12,2023-01-19,Manager Request
4548,2913,34,18,10,52000,2023-01-19,2024-07-28,New Hire
4549,2913,34,18,10,63500,2024-07-28,,Promotion
4550,2914,23,10,14,53400,2017-04-08,2019-05-21,New Hire
4551,2914,25,10,14,105700,2019-05-21,2021-12-04,Manager Request
4552,2914,23,10,14,63900,2021-12-04,,Manager Request
4553,2915,19,8,5,94400,2017-06-26,2022-02-05,New Hire
4554,2915,19,8,5,104300,2022-02-05,2023-06-27,Manager Request
4555,2915,18,8,5,62800,2023-06-27,2024-07-23,New Hire
4556,2915,19,8,5,100800,2024-07-23,,Performance Based
4557,2916,30,15,4,92800,2022-02-17,2024-02-08,New Hire
4558,2916,29,15,4,67400,2024-02-08,,New Hire
4559,2917,25,12,8,111300,2015-02-06,2021-07-17,New Hire
4560,2917,25,12,8,118700,2021-07-17,2023-04-21,Performance Based
4561,2917,23,12,8,48100,2023-04-21,2024-06-02,Performance Based
4562,2917,23,12,8,60300,2024-06-02,,Performance Based
4563,2918,24,10,9,99600,2024-07-31,,New Hire
4564,2919,37,20,13,135700,2018-03-03,2021-03-16,New Hire
4565,2919,37,20,13,136000,2021-03-16,2024-02-17,Manager Request
4566,2919,37,20,13,124400,2024-02-17,,Performance Based
4567,2920,19,8,15,106300,2023-10-27,,New Hire
4568,2921,35,20,15,103400,2024-08-18,,New Hire
4569,2922,5,1,10,260700,2024-05-24,,New Hire
4570,2923,37,20,9,152600,2017-06-18,2020-11-25,New Hire
4571,2923,35,20,9,87800,2020-11-25,2024-09-01,Lateral Move
4572,2923,36,20,9,113700,2024-09-01,,Manager Request
4573,2924,18,8,3,62600,2015-02-06,2021-02-28,New Hire
4574,2924,19,8,3,95300,2021-02-28,2024-05-31,Manager Request
4575,2924,19,8,3,110200,2024-05-31,,Department Restructure
4576,2925,11,2,7,144700,2024-07-24,,New Hire
4577,2926,39,19,7,81500,2016-06-02,2020-02-28,New Hire
4578,2926,40,19,7,98500,2020-02-28,2023-09-30,Lateral Move
4579,2926,40,19,7,93200,2023-09-30,2024-12-17,New Hire
4580,2926,41,19,7,291100,2024-12-17,,New Hire
4581,2927,14,3,14,118900,2017-07-08,2021-12-07,New Hire
4582,2927,14,3,14,94900,2021-12-07,2024-06-29,Promotion
4583,2927,14,3,14,122500,2024-06-29,,Promotion
4584,2928,15,4,4,133000,2020-03-09,2021-09-02,New Hire
4585,2928,15,4,4,122700,2021-09-02,,Promotion
4586,2929,43,22,4,178200,2021-03-28,2024-03-19,New Hire
4587,2929,43,22,4,156800,2024-03-19,,Manager Request
4588,2930,25,12,4,105400,2017-12-02,2022-01-31,New Hire
4589,2930,24,12,4,91700,2022-01-31,2023-03-17,Department Restructure
4590,2930,24,12,4,89100,2023-03-17,2024-11-10,Promotion
4591,2930,25,12,4,126200,2024-11-10,,Manager Request
4592,2931,9,2,1,105400,2017-01-25,2018-07-11,New Hire
4593,2931,13,2,1,138200,2018-07-11,,Performance Based
4594,2932,30,15,8,96400,2019-07-28,2022-07-18,New Hire
4595,2932,30,15,8,99500,2022-07-18,2024-02-11,Manager Request
4596,2932,30,15,8,110200,2024-02-11,,Department Restructure
4597,2933,45,24,11,88400,2021-01-25,2022-03-15,New Hire
4598,2933,45,24,11,82200,2022-03-15,,Promotion
4599,2934,17,5,11,164100,2021-07-18,2023-03-03,New Hire
4600,2934,17,5,11,155900,2023-03-03,,Lateral Move
4601,2935,23,10,4,54300,2017-02-14,2018-04-26,New Hire
4602,2935,24,10,4,95100,2018-04-26,2022-06-13,Performance Based
4603,2935,24,10,4,72300,2022-06-13,2024-01-06,New Hire
4604,2935,26,10,4,83300,2024-01-06,,Performance Based
4605,2936,19,6,6,109500,2021-11-05,2023-01-16,New Hire
4606,2936,20,6,6,126700,2023-01-16,,Promotion
4607,2937,46,25,3,98000,2016-07-04,2021-02-22,New Hire
4608,2937,48,25,3,202700,2021-02-22,2024-08-14,New Hire
4609,2937,48,25,3,237600,2024-08-14,,Promotion
4610,2938,39,19,8,65400,2015-02-14,2018-11-27,New Hire
4611,2938,39,19,8,81300,2018-11-27,2020-01-30,Performance Based
4612,2938,41,19,8,335700,2020-01-30,2022-10-28,Performance Based
4613,2938,41,19,8,290600,2022-10-28,2024-06-22,New Hire
4614,2938,40,19,8,113400,2024-06-22,,Manager Request
4615,2939,43,22,8,169200,2019-02-08,2023-01-08,New Hire
4616,2939,43,22,8,165700,2023-01-08,2024-07-28,Promotion
4617,2939,42,22,8,61400,2024-07-28,,Promotion
4618,2940,47,27,2,137500,2023-05-28,,New Hire
4619,2941,20,8,12,133300,2023-08-23,,New Hire
4620,2942,17,5,3,167900,2023-12-23,,New Hire
4621,2943,10,2,15,97300,2024-02-22,,New Hire
4622,2944,15,4,13,128900,2022-10-05,2024-02-16,New Hire
4623,2944,15,4,13,112900,2024-02-16,,Manager Request
4624,2945,18,9,13,69700,2022-03-09,2024-05-31,New Hire
4625,2945,19,9,13,113000,2024-05-31,,Department Restructure
4626,2946,23,11,6,48600,2018-07-25,2022-09-19,New Hire
4627,2946,27,11,6,144600,2022-09-19,2024-06-29,Department Restructure
4628,2946,25,11,6,99500,2024-06-29,,Manager Request
4629,2947,25,10,4,127000,2023-02-20,,New Hire
4630,2948,3,26,9,134500,2015-12-17,2024-11-22,New Hire
4631,2948,2,26,9,112300,2024-11-22,,Lateral Move
4632,2949,45,23,2,89200,2023-05-05,,New Hire
4633,2950,47,27,2,139600,2015-06-01,2024-10-06,New Hire
4634,2950,46,27,2,120200,2024-10-06,,Performance Based
4635,2951,45,9,2,75600,2021-09-20,2024-09-17,New Hire
4636,2951,18,9,2,64100,2024-09-17,,Manager Request
4637,2952,30,16,14,116200,2017-10-24,2024-05-17,New Hire
4638,2952,32,16,14,61800,2024-05-17,,Department Restructure
4639,2953,23,13,4,52500,2018-08-09,2022-02-19,New Hire
4640,2953,23,13,4,45800,2022-02-19,2023-05-15,Lateral Move
4641,2953,27,13,4,130400,2023-05-15,,Department Restructure
4642,2954,35,18,5,78100,2018-04-06,2024-05-12,New Hire
4643,2954,34,18,5,54700,2024-05-12,,Performance Based
4644,2955,30,17,7,90400,2020-03-22,,New Hire
4645,2956,14,3,7,97600,2022-08-28,2024-07-03,New Hire
4646,2956,14,3,7,95600,2024-07-03,,Promotion
4647,2957,20,6,3,126600,2018-01-06,2023-06-17,New Hire
4648,2957,18,6,3,68000,2023-06-17,2024-11-17,Promotion
4649,2957,21,6,3,165700,2024-11-17,,Manager Request
4650,2958,16,5,1,128800,2019-06-28,2021-04-04,New Hire
4651,2958,17,5,1,157100,2021-04-04,2023-03-03,Lateral Move
4652,2958,16,5,1,143600,2023-03-03,,Promotion
4653,2959,49,30,13,69500,2018-03-20,2024-03-07,New Hire
4654,2959,50,30,13,60900,2024-03-07,,Promotion
4655,2960,40,19,11,101100,2022-06-20,2024-01-28,New Hire
4656,2960,40,19,11,111000,2024-01-28,,Department Restructure
4657,2961,29,14,7,71500,2023-02-12,,New Hire
4658,2962,34,20,11,57900,2021-03-11,2024-09-08,New Hire
4659,2962,37,20,11,130100,2024-09-08,,Manager Request
4660,2963,45,9,2,81000,2024-07-21,,New Hire
4661,2964,46,27,12,121300,2019-03-09,2024-07-21,New Hire
4662,2964,46,27,12,126100,2024-07-21,,Manager Request
4663,2965,31,14,2,75400,2020-08-11,2021-11-13,New Hire
4664,2965,30,14,2,99500,2021-11-13,2024-08-31,Department Restructure
4665,2965,30,14,2,109600,2024-08-31,,Manager Request
4666,2966,34,18,13,52800,2018-06-09,2024-11-13,New Hire
4667,2966,36,18,13,133800,2024-11-13,,Department Restructure
4668,2967,30,17,12,105500,2020-11-22,2023-10-06,New Hire
4669,2967,29,17,12,67000,2023-10-06,2024-11-20,Manager Request
4670,2967,29,17,12,64100,2024-11-20,,Lateral Move
4671,2968,26,10,5,82500,2023-09-14,,New Hire
4672,2969,17,5,1,185400,2017-01-07,2023-06-14,New Hire
4673,2969,16,5,1,113100,2023-06-14,2024-07-03,Promotion
4674,2969,17,5,1,145500,2024-07-03,,Performance Based
4675,2970,35,18,10,101800,2016-04-10,2018-11-17,New Hire
4676,2970,38,18,10,273600,2018-11-17,2021-09-05,Department Restructure
4677,2970,38,18,10,226900,2021-09-05,2024-05-20,Promotion
4678,2970,38,18,10,258800,2024-05-20,,Promotion
4679,2971,15,4,10,121200,2021-11-28,2024-07-18,New Hire
4680,2971,15,4,10,129000,2024-07-18,,Lateral Move
4681,2972,45,23,4,84600,2020-10-09,2022-01-05,New Hire
4682,2972,45,23,4,66700,2022-01-05,2023-11-07,Department Restructure
4683,2972,45,23,4,68100,2023-11-07,,New Hire
4684,2973,6,1,12,201300,2016-11-23,2024-11-01,New Hire
4685,2973,6,1,12,207000,2024-11-01,,Promotion
4686,2974,37,18,5,128500,2016-02-03,2024-01-27,New Hire
4687,2974,36,18,5,146600,2024-01-27,,New Hire
4688,2975,20,8,10,138400,2018-12-30,2022-07-14,New Hire
4689,2975,18,8,10,63400,2022-07-14,2024-08-03,Department Restructure
4690,2975,20,8,10,142700,2024-08-03,,Lateral Move
4691,2976,48,25,13,179100,2020-01-26,2023-05-24,New Hire
4692,2976,48,25,13,183600,2023-05-24,2024-06-09,New Hire
4693,2976,46,25,13,101700,2024-06-09,,New Hire
4694,2977,18,8,15,81100,2017-05-01,2020-09-13,New Hire
4695,2977,20,8,15,126200,2020-09-13,2022-03-01,Lateral Move
4696,2977,18,8,15,61200,2022-03-01,2024-02-13,Department Restructure
4697,2977,18,8,15,61900,2024-02-13,,Department Restructure
4698,2978,30,16,9,121500,2015-12-12,2024-03-31,New Hire
4699,2978,29,16,9,57300,2024-03-31,,Lateral Move
4700,2979,47,25,2,133900,2020-02-11,2023-03-15,New Hire
4701,2979,47,25,2,137600,2023-03-15,2024-05-28,Department Restructure
4702,2979,48,25,2,202900,2024-05-28,,Department Restructure
4703,2980,16,5,9,119100,2017-07-17,2023-08-17,New Hire
4704,2980,17,5,9,158400,2023-08-17,2024-09-07,Lateral Move
4705,2980,16,5,9,119800,2024-09-07,,Manager Request
4706,2981,49,29,13,78800,2021-09-27,,New Hire
4707,2982,24,13,14,84800,2016-01-29,2023-10-03,New Hire
4708,2982,27,13,14,147800,2023-10-03,2024-10-02,Manager Request
4709,2982,27,13,14,144200,2024-10-02,,Promotion
4710,2983,49,29,10,90700,2024-02-17,,New Hire
4711,2984,29,15,12,62000,2021-08-31,2023-06-03,New Hire
4712,2984,29,15,12,65600,2023-06-03,,Performance Based
4713,2985,18,6,14,84800,2024-03-24,,New Hire
4714,2986,20,6,10,133000,2016-01-25,2017-03-24,New Hire
4715,2986,21,6,10,160600,2017-03-24,2024-06-30,Department Restructure
4716,2986,21,6,10,166200,2024-06-30,,Lateral Move
4717,2987,24,11,5,88100,2022-07-16,2024-04-21,New Hire
4718,2987,23,11,5,60000,2024-04-21,,Promotion
4719,2988,34,20,5,53900,2022-01-17,2024-07-21,New Hire
4720,2988,37,20,5,132600,2024-07-21,,Manager Request
4721,2989,37,20,11,141800,2021-04-26,2023-09-10,New Hire
4722,2989,35,20,11,79100,2023-09-10,,New Hire
4723,2990,44,22,10,305100,2018-03-14,2024-11-12,New Hire
4724,2990,42,22,10,50100,2024-11-12,,Performance Based
4725,2991,30,14,12,98500,2024-06-02,,New Hire
4726,2992,24,13,3,93300,2020-12-30,2022-05-01,New Hire
4727,2992,24,13,3,93500,2022-05-01,2023-08-04,Manager Request
4728,2992,24,13,3,74000,2023-08-04,,New Hire
4729,2993,23,13,8,51500,2016-12-05,,New Hire
4730,2994,38,18,6,290200,2015-03-20,2020-12-26,New Hire
4731,2994,37,18,6,133200,2020-12-26,2024-04-29,Performance Based
4732,2994,34,18,6,48800,2024-04-29,,Department Restructure
4733,2995,5,1,8,270200,2021-06-09,2024-03-03,New Hire
4734,2995,4,1,8,170300,2024-03-03,,Promotion
4735,2996,20,8,7,133800,2020-04-28,2023-09-30,New Hire
4736,2996,19,8,7,97700,2023-09-30,2024-10-16,Department Restructure
4737,2996,18,8,7,71100,2024-10-16,,Performance Based
4738,2997,17,5,7,184400,2015-02-26,2019-01-04,New Hire
4739,2997,16,5,7,132600,2019-01-04,2023-01-21,Department Restructure
4740,2997,17,5,7,148400,2023-01-21,2024-07-14,Performance Based
4741,2997,17,5,7,146300,2024-07-14,,Promotion
4742,2998,41,19,5,266300,2017-04-16,2021-08-01,New Hire
4743,2998,41,19,5,299700,2021-08-01,,Manager Request
4744,2999,30,15,1,105100,2021-05-25,2022-06-25,New Hire
4745,2999,29,15,1,65800,2022-06-25,,New Hire
4746,3000,21,6,6,193900,2024-01-09,,New Hire
4747,3001,19,8,8,112600,2018-05-30,2021-05-02,New Hire
4748,3001,20,8,8,115100,2021-05-02,2024-06-17,Lateral Move
4749,3001,19,8,8,87500,2024-06-17,,Performance Based
4750,3002,37,18,13,156800,2019-03-17,2024-03-06,New Hire
4751,3002,37,18,13,148700,2024-03-06,,Performance Based
4752,3003,25,12,3,115900,2024-10-16,,New Hire
