training_id,employee_id,course_name,course_category,completion_date,score,passed
17378,2149,Supply Chain Management,Operations,2022-07-27,85.3,Yes
17379,2149,Unconscious Bias Training,DEI,2022-07-04,62.1,No
17380,2150,Diversity & Inclusion,DEI,2024-10-08,94.1,Yes
17381,2151,Presentation Skills,Soft Skills,2024-02-22,68.8,No
17382,2151,Diversity & Inclusion,DEI,2023-06-13,57.9,No
17383,2151,Agile & Scrum Fundamentals,Technical,2024-02-04,71.0,Yes
17384,2151,Data Privacy & GDPR,Compliance,2023-06-03,51.8,No
17385,2151,Negotiation Skills,Soft Skills,2024-09-15,74.4,Yes
17386,2151,Agile & Scrum Fundamentals,Technical,2024-07-14,73.0,Yes
17387,2151,Business Writing,Soft Skills,2024-12-13,81.1,Yes
17388,2151,Business Writing,Soft Skills,2024-03-09,85.7,Yes
17389,2151,Cloud Computing Essentials,Technical,2023-08-14,77.8,Yes
17390,2151,Financial Modeling,Finance,2023-10-18,83.0,Yes
17391,2152,Workplace Harassment Prevention,Compliance,2024-10-12,86.0,Yes
17392,2152,Python for Data Analysis,Technical,2024-05-17,74.9,Yes
17393,2152,Workplace Harassment Prevention,Compliance,2023-10-14,81.2,Yes
17394,2152,Project Management Professional,Management,2024-05-10,69.4,No
17395,2152,Leadership Fundamentals,Leadership,2024-06-03,79.0,Yes
17396,2153,Risk & Compliance Fundamentals,Compliance,2023-11-19,59.9,No
17397,2153,Agile & Scrum Fundamentals,Technical,2021-03-17,87.2,Yes
17398,2153,Diversity & Inclusion,DEI,2022-04-15,70.5,Yes
17399,2153,Project Management Professional,Management,2023-08-04,87.7,Yes
17400,2153,Machine Learning Basics,Technical,2024-05-14,76.7,Yes
17401,2153,Strategic Thinking,Leadership,2021-02-11,92.4,Yes
17402,2153,Power BI Fundamentals,Technical,2021-08-29,82.1,Yes
17403,2153,SQL for Analysts,Technical,2024-01-09,86.0,Yes
17404,2153,Presentation Skills,Soft Skills,2018-08-09,68.9,No
17405,2153,Supply Chain Management,Operations,2023-12-21,63.8,No
17406,2153,Strategic Thinking,Leadership,2017-11-27,96.4,Yes
17407,2153,Supply Chain Management,Operations,2021-12-08,96.5,Yes
17408,2153,Cloud Computing Essentials,Technical,2020-08-23,94.5,Yes
17409,2153,Python for Data Analysis,Technical,2018-11-29,87.1,Yes
17410,2153,Leadership Fundamentals,Leadership,2023-10-30,77.6,Yes
17411,2153,Machine Learning Basics,Technical,2024-08-19,65.5,No
17412,2153,Change Management,Management,2021-07-02,89.6,Yes
17413,2153,Strategic Thinking,Leadership,2023-04-30,79.0,Yes
17414,2153,Change Management,Management,2024-02-14,71.2,Yes
17415,2153,Data Privacy & GDPR,Compliance,2018-01-08,73.7,Yes
17416,2153,Cybersecurity Awareness,Security,2018-02-09,69.6,No
17417,2153,Unconscious Bias Training,DEI,2020-10-19,57.8,No
17418,2153,Effective Communication,Soft Skills,2021-10-28,92.6,Yes
17419,2153,Power BI Fundamentals,Technical,2022-01-16,73.0,Yes
17420,2153,Unconscious Bias Training,DEI,2024-07-23,78.6,Yes
17421,2154,Project Management Professional,Management,2022-07-16,77.9,Yes
17422,2154,Advanced Excel,Technical,2020-03-24,72.4,Yes
17423,2154,Presentation Skills,Soft Skills,2020-12-01,89.0,Yes
17424,2154,Financial Modeling,Finance,2024-10-15,86.7,Yes
17425,2154,Python for Data Analysis,Technical,2020-02-17,85.2,Yes
17426,2154,Workplace Harassment Prevention,Compliance,2021-06-14,100.0,Yes
17427,2154,Manager Effectiveness,Leadership,2022-05-27,61.5,No
17428,2154,Power BI Fundamentals,Technical,2021-05-31,72.4,Yes
17429,2154,Machine Learning Basics,Technical,2022-01-18,57.8,No
17430,2154,Negotiation Skills,Soft Skills,2020-03-29,69.9,No
17431,2154,Diversity & Inclusion,DEI,2022-11-29,75.2,Yes
17432,2154,Negotiation Skills,Soft Skills,2021-09-14,83.6,Yes
17433,2154,Change Management,Management,2020-12-29,89.7,Yes
17434,2154,Change Management,Management,2024-09-08,75.4,Yes
17435,2154,Python for Data Analysis,Technical,2022-05-29,88.1,Yes
17436,2154,Presentation Skills,Soft Skills,2022-09-06,78.0,Yes
17437,2154,SQL for Analysts,Technical,2023-12-23,74.2,Yes
17438,2155,Manager Effectiveness,Leadership,2019-10-26,78.7,Yes
17439,2155,Unconscious Bias Training,DEI,2020-03-10,75.2,Yes
17440,2155,Negotiation Skills,Soft Skills,2020-04-10,66.1,No
17441,2155,Data Privacy & GDPR,Compliance,2020-07-02,89.9,Yes
17442,2155,Manager Effectiveness,Leadership,2019-02-01,92.4,Yes
17443,2155,Agile & Scrum Fundamentals,Technical,2020-08-12,69.6,No
17444,2155,Customer Service Excellence,Customer Success,2020-03-04,90.8,Yes
17445,2155,Advanced Excel,Technical,2019-11-17,60.6,No
17446,2156,Supply Chain Management,Operations,2024-10-25,80.5,Yes
17447,2156,Supply Chain Management,Operations,2024-09-05,66.6,No
17448,2157,Supply Chain Management,Operations,2020-11-08,72.7,Yes
17449,2157,Workplace Harassment Prevention,Compliance,2021-10-02,66.1,No
17450,2157,Financial Modeling,Finance,2021-08-22,85.4,Yes
17451,2157,SQL for Analysts,Technical,2021-05-20,65.3,No
17452,2157,Python for Data Analysis,Technical,2019-04-14,83.0,Yes
17453,2157,Strategic Thinking,Leadership,2024-06-13,69.8,No
17454,2157,Financial Modeling,Finance,2023-05-29,77.9,Yes
17455,2157,Diversity & Inclusion,DEI,2023-01-27,64.6,No
17456,2157,Advanced Excel,Technical,2022-07-25,67.4,No
17457,2157,Customer Service Excellence,Customer Success,2020-02-19,66.7,No
17458,2157,Diversity & Inclusion,DEI,2024-08-15,72.9,Yes
17459,2157,Python for Data Analysis,Technical,2020-01-28,92.9,Yes
17460,2157,Power BI Fundamentals,Technical,2023-09-16,59.1,No
17461,2157,Python for Data Analysis,Technical,2019-05-26,73.9,Yes
17462,2157,Cloud Computing Essentials,Technical,2019-11-04,74.6,Yes
17463,2157,Business Writing,Soft Skills,2020-03-23,76.0,Yes
17464,2157,Change Management,Management,2022-01-20,82.1,Yes
17465,2158,Leadership Fundamentals,Leadership,2024-05-10,95.5,Yes
17466,2158,Leadership Fundamentals,Leadership,2018-03-11,77.9,Yes
17467,2158,Project Management Professional,Management,2021-04-27,85.5,Yes
17468,2158,Diversity & Inclusion,DEI,2016-05-07,74.2,Yes
17469,2158,Workplace Harassment Prevention,Compliance,2016-12-09,84.2,Yes
17470,2158,SQL for Analysts,Technical,2020-06-07,79.2,Yes
17471,2158,Change Management,Management,2015-06-14,77.8,Yes
17472,2158,Workplace Harassment Prevention,Compliance,2015-08-22,63.9,No
17473,2158,Data Privacy & GDPR,Compliance,2022-06-29,60.1,No
17474,2158,Data Privacy & GDPR,Compliance,2022-05-25,54.5,No
17475,2158,Financial Modeling,Finance,2019-10-19,86.6,Yes
17476,2158,Change Management,Management,2021-09-26,79.6,Yes
17477,2158,Data Privacy & GDPR,Compliance,2015-02-23,68.9,No
17478,2158,Power BI Fundamentals,Technical,2020-04-05,53.6,No
17479,2158,Financial Modeling,Finance,2016-02-26,77.0,Yes
17480,2158,Customer Service Excellence,Customer Success,2021-01-11,85.4,Yes
17481,2158,Diversity & Inclusion,DEI,2023-01-25,84.4,Yes
17482,2158,Cybersecurity Awareness,Security,2022-10-18,90.4,Yes
17483,2158,Diversity & Inclusion,DEI,2018-11-11,56.1,No
17484,2158,Python for Data Analysis,Technical,2015-07-13,80.1,Yes
17485,2158,Python for Data Analysis,Technical,2015-04-21,87.0,Yes
17486,2158,SQL for Analysts,Technical,2022-07-05,82.2,Yes
17487,2158,Manager Effectiveness,Leadership,2016-01-03,67.0,No
17488,2158,Unconscious Bias Training,DEI,2018-10-12,70.3,Yes
17489,2158,Strategic Thinking,Leadership,2017-07-29,82.7,Yes
17490,2158,Power BI Fundamentals,Technical,2019-04-16,70.5,Yes
17491,2158,Negotiation Skills,Soft Skills,2015-10-28,84.4,Yes
17492,2158,Change Management,Management,2021-04-20,74.4,Yes
17493,2158,Supply Chain Management,Operations,2016-05-03,64.2,No
17494,2158,Cybersecurity Awareness,Security,2024-01-22,63.6,No
17495,2158,Machine Learning Basics,Technical,2019-04-26,69.9,No
17496,2159,Python for Data Analysis,Technical,2023-12-18,80.0,Yes
17497,2159,Diversity & Inclusion,DEI,2021-12-29,57.3,No
17498,2159,Unconscious Bias Training,DEI,2023-08-20,82.9,Yes
17499,2159,Supply Chain Management,Operations,2022-10-31,74.0,Yes
17500,2159,Machine Learning Basics,Technical,2022-02-13,71.3,Yes
17501,2159,Financial Modeling,Finance,2024-09-25,60.7,No
17502,2159,Leadership Fundamentals,Leadership,2024-02-02,87.8,Yes
17503,2159,Project Management Professional,Management,2021-12-21,95.3,Yes
17504,2159,Python for Data Analysis,Technical,2024-08-01,64.3,No
17505,2159,Negotiation Skills,Soft Skills,2021-11-08,100.0,Yes
17506,2159,Workplace Harassment Prevention,Compliance,2023-05-18,62.8,No
17507,2159,Business Writing,Soft Skills,2023-03-03,86.2,Yes
17508,2160,Unconscious Bias Training,DEI,2023-09-24,62.7,No
17509,2160,Negotiation Skills,Soft Skills,2022-06-22,75.0,Yes
17510,2160,Diversity & Inclusion,DEI,2024-04-07,80.1,Yes
17511,2160,Business Writing,Soft Skills,2022-06-28,87.8,Yes
17512,2160,Machine Learning Basics,Technical,2024-02-25,100.0,Yes
17513,2160,Financial Modeling,Finance,2022-06-27,83.0,Yes
17514,2160,Risk & Compliance Fundamentals,Compliance,2024-06-01,73.9,Yes
17515,2160,Effective Communication,Soft Skills,2022-10-20,85.3,Yes
17516,2160,Workplace Harassment Prevention,Compliance,2022-05-18,85.2,Yes
17517,2160,Customer Service Excellence,Customer Success,2021-11-20,63.7,No
17518,2160,Unconscious Bias Training,DEI,2024-03-02,87.6,Yes
17519,2160,Cloud Computing Essentials,Technical,2024-06-01,84.0,Yes
17520,2161,Cloud Computing Essentials,Technical,2023-08-02,85.1,Yes
17521,2161,Diversity & Inclusion,DEI,2023-08-17,58.3,No
17522,2162,Python for Data Analysis,Technical,2024-06-13,73.2,Yes
17523,2162,Strategic Thinking,Leadership,2024-06-09,83.9,Yes
17524,2162,Financial Modeling,Finance,2024-12-05,74.6,Yes
17525,2163,Workplace Harassment Prevention,Compliance,2023-10-24,68.6,No
17526,2163,Agile & Scrum Fundamentals,Technical,2024-11-15,81.4,Yes
17527,2163,Unconscious Bias Training,DEI,2024-01-08,81.1,Yes
17528,2163,Negotiation Skills,Soft Skills,2024-04-16,80.6,Yes
17529,2163,Effective Communication,Soft Skills,2023-06-13,68.2,No
17530,2163,Change Management,Management,2024-06-21,61.2,No
17531,2164,Cybersecurity Awareness,Security,2023-04-23,73.5,Yes
17532,2164,Change Management,Management,2022-10-23,91.2,Yes
17533,2164,Leadership Fundamentals,Leadership,2023-05-27,46.0,No
17534,2164,Business Writing,Soft Skills,2024-07-29,86.0,Yes
17535,2164,Presentation Skills,Soft Skills,2024-06-05,63.0,No
17536,2164,Python for Data Analysis,Technical,2022-10-30,92.0,Yes
17537,2164,Strategic Thinking,Leadership,2024-08-17,84.6,Yes
17538,2164,Supply Chain Management,Operations,2023-06-07,85.0,Yes
17539,2165,Negotiation Skills,Soft Skills,2023-04-15,87.5,Yes
17540,2165,Leadership Fundamentals,Leadership,2020-01-04,82.0,Yes
17541,2165,Advanced Excel,Technical,2022-05-15,81.9,Yes
17542,2165,Workplace Harassment Prevention,Compliance,2022-09-10,85.8,Yes
17543,2165,Agile & Scrum Fundamentals,Technical,2024-02-22,74.5,Yes
17544,2165,Cybersecurity Awareness,Security,2020-11-24,93.8,Yes
17545,2165,Diversity & Inclusion,DEI,2022-01-23,66.6,No
17546,2165,Financial Modeling,Finance,2021-10-26,52.5,No
17547,2165,Manager Effectiveness,Leadership,2022-08-24,82.2,Yes
17548,2165,Power BI Fundamentals,Technical,2023-04-04,44.5,No
17549,2165,Project Management Professional,Management,2022-04-25,85.8,Yes
17550,2165,Diversity & Inclusion,DEI,2020-07-26,61.2,No
17551,2165,Unconscious Bias Training,DEI,2021-06-27,78.5,Yes
17552,2165,Cybersecurity Awareness,Security,2022-06-13,71.4,Yes
17553,2165,Advanced Excel,Technical,2021-03-30,56.1,No
17554,2166,SQL for Analysts,Technical,2018-11-19,88.9,Yes
17555,2166,Project Management Professional,Management,2022-07-09,72.1,Yes
17556,2166,Python for Data Analysis,Technical,2020-12-04,72.3,Yes
17557,2166,Advanced Excel,Technical,2023-05-17,69.7,No
17558,2166,SQL for Analysts,Technical,2020-12-26,88.2,Yes
17559,2166,Supply Chain Management,Operations,2022-05-07,84.1,Yes
17560,2166,Effective Communication,Soft Skills,2019-01-20,89.7,Yes
17561,2166,Business Writing,Soft Skills,2018-11-09,64.9,No
17562,2166,Unconscious Bias Training,DEI,2020-02-27,82.0,Yes
17563,2166,Risk & Compliance Fundamentals,Compliance,2021-10-22,73.5,Yes
17564,2166,Advanced Excel,Technical,2019-10-16,76.9,Yes
17565,2166,Machine Learning Basics,Technical,2024-04-02,91.9,Yes
17566,2166,SQL for Analysts,Technical,2023-03-24,100.0,Yes
17567,2166,Change Management,Management,2024-05-19,80.4,Yes
17568,2166,Project Management Professional,Management,2022-06-04,87.6,Yes
17569,2166,Risk & Compliance Fundamentals,Compliance,2024-10-28,84.1,Yes
17570,2166,Power BI Fundamentals,Technical,2020-06-03,96.4,Yes
17571,2166,Python for Data Analysis,Technical,2023-07-05,89.1,Yes
17572,2166,Effective Communication,Soft Skills,2022-09-26,74.9,Yes
17573,2166,Change Management,Management,2019-12-05,70.5,Yes
17574,2167,Cloud Computing Essentials,Technical,2021-08-24,80.1,Yes
17575,2167,Presentation Skills,Soft Skills,2022-06-01,59.0,No
17576,2167,Advanced Excel,Technical,2023-06-22,88.5,Yes
17577,2167,SQL for Analysts,Technical,2021-10-12,85.9,Yes
17578,2167,Effective Communication,Soft Skills,2022-07-05,87.4,Yes
17579,2167,Diversity & Inclusion,DEI,2022-02-14,79.3,Yes
17580,2167,Supply Chain Management,Operations,2022-01-08,69.7,No
17581,2167,Unconscious Bias Training,DEI,2023-09-02,62.2,No
17582,2167,Cybersecurity Awareness,Security,2022-07-30,81.4,Yes
17583,2167,Risk & Compliance Fundamentals,Compliance,2024-05-06,79.7,Yes
17584,2168,Negotiation Skills,Soft Skills,2023-02-27,86.6,Yes
17585,2168,Supply Chain Management,Operations,2023-05-14,72.5,Yes
17586,2168,Power BI Fundamentals,Technical,2022-10-16,70.5,Yes
17587,2168,Customer Service Excellence,Customer Success,2023-04-06,74.5,Yes
17588,2169,Workplace Harassment Prevention,Compliance,2020-06-09,77.9,Yes
17589,2169,Customer Service Excellence,Customer Success,2020-09-24,100.0,Yes
17590,2169,Diversity & Inclusion,DEI,2023-07-14,91.9,Yes
17591,2169,Negotiation Skills,Soft Skills,2018-08-04,63.1,No
17592,2169,SQL for Analysts,Technical,2019-09-18,81.2,Yes
17593,2169,Project Management Professional,Management,2018-08-16,68.5,No
17594,2169,Python for Data Analysis,Technical,2019-08-23,90.8,Yes
17595,2169,Effective Communication,Soft Skills,2023-11-25,65.4,No
17596,2169,Financial Modeling,Finance,2020-07-30,66.9,No
17597,2169,Cloud Computing Essentials,Technical,2022-08-30,85.6,Yes
17598,2169,Data Privacy & GDPR,Compliance,2022-08-01,74.4,Yes
17599,2169,Power BI Fundamentals,Technical,2022-05-05,67.9,No
17600,2169,Cloud Computing Essentials,Technical,2020-12-01,78.6,Yes
17601,2169,Cloud Computing Essentials,Technical,2023-07-18,91.5,Yes
17602,2169,Supply Chain Management,Operations,2024-07-02,67.3,No
17603,2169,Diversity & Inclusion,DEI,2022-04-02,63.3,No
17604,2169,Power BI Fundamentals,Technical,2020-05-02,86.0,Yes
17605,2169,Unconscious Bias Training,DEI,2021-12-13,86.8,Yes
17606,2169,Change Management,Management,2023-12-07,62.2,No
17607,2170,Machine Learning Basics,Technical,2020-06-18,86.3,Yes
17608,2170,Leadership Fundamentals,Leadership,2021-10-12,84.8,Yes
17609,2170,Project Management Professional,Management,2019-09-17,77.8,Yes
17610,2170,Python for Data Analysis,Technical,2020-12-22,72.1,Yes
17611,2170,Manager Effectiveness,Leadership,2021-05-07,82.1,Yes
17612,2170,Business Writing,Soft Skills,2021-02-17,60.0,No
17613,2170,Workplace Harassment Prevention,Compliance,2020-02-08,96.5,Yes
17614,2170,Customer Service Excellence,Customer Success,2023-07-09,58.1,No
17615,2170,Power BI Fundamentals,Technical,2019-03-05,72.3,Yes
17616,2170,Workplace Harassment Prevention,Compliance,2022-02-23,80.4,Yes
17617,2170,Leadership Fundamentals,Leadership,2024-06-08,77.8,Yes
17618,2170,Negotiation Skills,Soft Skills,2020-04-28,78.6,Yes
17619,2170,Workplace Harassment Prevention,Compliance,2019-04-03,83.8,Yes
17620,2170,Machine Learning Basics,Technical,2019-07-02,77.0,Yes
17621,2170,Strategic Thinking,Leadership,2020-11-06,70.4,Yes
17622,2170,Cybersecurity Awareness,Security,2020-06-03,89.2,Yes
17623,2170,Data Privacy & GDPR,Compliance,2022-06-06,84.1,Yes
17624,2170,Risk & Compliance Fundamentals,Compliance,2024-07-29,51.5,No
17625,2170,Unconscious Bias Training,DEI,2020-12-19,79.0,Yes
17626,2170,Python for Data Analysis,Technical,2022-12-15,70.8,Yes
17627,2170,Cloud Computing Essentials,Technical,2024-10-31,77.3,Yes
17628,2171,Leadership Fundamentals,Leadership,2024-07-03,78.2,Yes
17629,2171,Manager Effectiveness,Leadership,2021-11-14,96.9,Yes
17630,2171,Data Privacy & GDPR,Compliance,2023-12-07,76.1,Yes
17631,2171,Data Privacy & GDPR,Compliance,2023-04-19,68.5,No
17632,2171,Strategic Thinking,Leadership,2023-07-28,60.9,No
17633,2171,Advanced Excel,Technical,2024-05-08,60.3,No
17634,2171,Risk & Compliance Fundamentals,Compliance,2024-04-11,74.3,Yes
17635,2171,Risk & Compliance Fundamentals,Compliance,2022-02-11,69.2,No
17636,2171,Supply Chain Management,Operations,2022-08-20,66.9,No
17637,2171,Customer Service Excellence,Customer Success,2023-01-09,91.7,Yes
17638,2171,Python for Data Analysis,Technical,2024-04-09,77.0,Yes
17639,2171,Leadership Fundamentals,Leadership,2023-04-11,86.2,Yes
17640,2171,Supply Chain Management,Operations,2021-10-21,85.8,Yes
17641,2172,Diversity & Inclusion,DEI,2024-03-09,94.2,Yes
17642,2172,Leadership Fundamentals,Leadership,2024-11-11,78.8,Yes
17643,2172,Negotiation Skills,Soft Skills,2024-11-07,100.0,Yes
17644,2172,Business Writing,Soft Skills,2024-12-30,77.8,Yes
17645,2173,Python for Data Analysis,Technical,2018-11-28,73.4,Yes
17646,2173,Advanced Excel,Technical,2021-03-14,58.2,No
17647,2173,Leadership Fundamentals,Leadership,2024-09-24,66.3,No
17648,2173,Financial Modeling,Finance,2024-04-14,92.8,Yes
17649,2173,Financial Modeling,Finance,2021-05-15,72.2,Yes
17650,2173,Leadership Fundamentals,Leadership,2024-08-28,62.5,No
17651,2173,SQL for Analysts,Technical,2023-06-28,76.8,Yes
17652,2173,Python for Data Analysis,Technical,2018-09-09,88.3,Yes
17653,2173,Machine Learning Basics,Technical,2020-11-03,71.3,Yes
17654,2173,Leadership Fundamentals,Leadership,2024-08-10,84.1,Yes
17655,2173,Leadership Fundamentals,Leadership,2021-08-01,89.7,Yes
17656,2173,Project Management Professional,Management,2023-05-17,64.2,No
17657,2173,Unconscious Bias Training,DEI,2021-06-06,77.7,Yes
17658,2173,Advanced Excel,Technical,2020-10-06,69.2,No
17659,2173,Advanced Excel,Technical,2022-02-06,65.3,No
17660,2173,SQL for Analysts,Technical,2023-12-31,71.9,Yes
17661,2173,Presentation Skills,Soft Skills,2024-10-02,84.2,Yes
17662,2173,Power BI Fundamentals,Technical,2018-12-10,65.3,No
17663,2173,Unconscious Bias Training,DEI,2024-06-26,53.3,No
17664,2174,Diversity & Inclusion,DEI,2021-07-08,71.6,Yes
17665,2174,Unconscious Bias Training,DEI,2023-04-23,95.0,Yes
17666,2174,Cloud Computing Essentials,Technical,2024-08-10,74.9,Yes
17667,2174,SQL for Analysts,Technical,2022-03-03,85.6,Yes
17668,2174,Manager Effectiveness,Leadership,2023-05-29,80.4,Yes
17669,2174,Cybersecurity Awareness,Security,2023-07-10,72.5,Yes
17670,2174,Strategic Thinking,Leadership,2021-12-02,65.9,No
17671,2174,Strategic Thinking,Leadership,2024-09-01,87.9,Yes
17672,2174,SQL for Analysts,Technical,2022-04-22,98.6,Yes
17673,2174,Workplace Harassment Prevention,Compliance,2024-01-23,79.6,Yes
17674,2174,Python for Data Analysis,Technical,2024-08-04,84.1,Yes
17675,2174,Python for Data Analysis,Technical,2023-10-24,65.2,No
17676,2174,Advanced Excel,Technical,2020-08-10,98.7,Yes
17677,2174,Python for Data Analysis,Technical,2021-01-18,81.0,Yes
17678,2174,Strategic Thinking,Leadership,2020-09-06,82.1,Yes
17679,2175,SQL for Analysts,Technical,2022-06-20,77.4,Yes
17680,2175,Manager Effectiveness,Leadership,2022-06-02,63.0,No
17681,2175,Machine Learning Basics,Technical,2022-08-11,76.7,Yes
17682,2175,Presentation Skills,Soft Skills,2024-06-24,75.1,Yes
